Name,TeamAbbreviation,Turnovers,LiveBallTurnovers,Fouls,Charge Fouls,FoulsDrawn,OnDefRtg,Blocks,Steals,Points,FG2A,Fg2Pct,FG3A,NonHeaveFg3Pct,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Usage,Rebounds,DefRebounds,DefTwoPtRebounds,DefTwoPtReboundPct,DefThreePtRebounds,DefThreePtReboundPct,OffRebounds,OffTwoPtRebounds,OffTwoPtReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffFGReboundPct,DefAtRimReboundPct,OffAtRimReboundPct,Assists,AssistPoints,TwoPtAssists,ThreePtAssists,FTA,TwoPtShootingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,ShootingFoulsDrawnPct,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGA,AtRimFrequency,AtRimAccuracy,AtRimPctAssisted,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,LongMidRangePctAssisted,LongMidRangePctBlocked,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3FGA,Arc3Accuracy,NonHeaveArc3FGA,NonHeaveArc3Accuracy
Coby White,CHI,3.37592981117681,1.83101277894335,1.4687649022413,0.133511348464619,5.0925042914362,116.99732926364,0.305227012590614,1.31629149179702,28.7812321190158,10.2422277322144,0.543761638733706,11.1386610719054,0.375,5.2832347892428,3.73831775700935,7.40034331489605,9.38394049208468,2.97539576578295,0.335616438356164,0.336769759450172,0.759259259259259,0.520963425512935,0.551599460916442,0.549509366636931,0.599839615076183,0.0381460995613198,24.3238616912016,2.60371959942775,4.73101869515452,1.83136207554369,0.0798004987531172,2.68981304845479,0.113985448666128,0.476826244516498,0.209803547587259,0.010166358595194,0.267022696929239,0.0103857566765578,0.0102880658436214,0.0726872246696035,0.010482180293501,6.29410642761778,15.7734121686058,3.10890711424757,3.18519931337021,5.8554262826626,2.36505817280183,0.667556742323098,0.152584398245279,0.0381460995613198,0.591264543200458,0.108552631578947,0.777876895628903,5.84134078212291,26.5751712328767,5.49303833683006,0.256913470115968,0.638888888888889,0.380434782608696,3.6048064085447296,0.168599464763604,0.476190476190476,1.1443829868396,0.0535236396074933,0.3,0.333333333333333,0.0,1.54491703223345,0.0722569134701159,0.382716049382716,0.382716049382716,0.967741935483871,9.59374403967194,0.36779324055666,495,0.373737373737374
Anfernee Simons,POR,3.0752688172043,2.08602150537634,1.25792925491883,0.086021505376344,2.98924731182796,116.125564394754,0.107503762631692,1.29004515158031,28.989247311828,11.4408602150538,0.496240601503759,12.752688172043,0.364406779661017,3.76344086021505,2.10752688172043,9.24731182795699,8.45161290322581,5.41935483870968,0.185606060606061,0.187739463601533,0.609302325581395,0.527111111111111,0.514540433212997,0.521333333333333,0.554166666666667,0.129032258064516,24.8056275453536,2.0320395656381,3.5261234143195,1.41904966673834,0.0579455662862159,2.04257149000215,0.0901328273244781,0.537634408602151,0.365591397849462,0.0145547945205479,0.172043010752688,0.0067624683009298,0.0106337728626116,0.0712589073634204,0.0140562248995983,7.2258064516129,17.741935483871,3.93548387096774,3.29032258064516,4.17204301075269,1.61290322580645,0.387096774193548,0.150537634408602,0.021505376344086,0.258064516129032,0.0682392586352148,0.691555555555556,7.98928571428572,26.8027027027027,3.97849462365591,0.164444444444444,0.621621621621622,0.130434782608696,5.2258064516129,0.216,0.386831275720165,2.23655913978495,0.0924444444444444,0.528846153846154,0.236363636363636,0.0096153846153846,1.24731182795699,0.0515555555555555,0.362068965517241,0.368421052631579,0.857142857142857,11.505376344086,0.362616822429907,532,0.364661654135338
Malik Beasley,DET,1.73640167364017,1.15062761506276,1.3112346585545,0.0209205020920502,2.25941422594142,113.06543235851,0.105196717862403,1.53587208079108,27.9497907949791,6.38075313807531,0.465573770491803,16.0251046025105,0.418086500655308,1.98744769874477,3.76569037656904,2.17573221757322,18.765690376569,1.25523012552301,0.633802816901409,0.687022900763359,0.93730407523511,0.715219421101774,0.525557819905213,0.579365079365079,0.588888888888889,0.460251046025105,22.1976401179941,2.2448337354453,3.51357037660425,1.43067536292868,0.0585701981050818,1.95665895224069,0.0892514395393474,0.98326359832636,0.481171548117155,0.0210237659963436,0.502092050209205,0.0217785843920145,0.0214025500910746,0.0697050938337801,0.005089058524173,2.90794979079498,6.94560669456067,1.77824267782427,1.12970711297071,2.92887029288703,0.920502092050209,0.251046025104603,0.167364016736402,0.0418410041841004,0.334728033472803,0.0468890892696122,0.797385620915033,8.36196721311475,25.7457516339869,1.84100418410042,0.0821661998132586,0.625,0.654545454545455,3.30543933054393,0.147525676937442,0.39873417721519,1.23430962343096,0.0550887021475256,0.406779661016949,0.708333333333333,0.0169491525423728,3.47280334728033,0.15499533146592,0.524096385542169,0.527272727272727,0.988505747126437,12.5523012552301,0.386666666666667,597,0.388609715242881
Kentavious Caldwell-Pope,ORL,1.37563789660528,0.820945196361216,1.50742629128796,0.0221877080097625,2.32970934102507,110.409745293466,0.753045404208195,2.19269102990033,14.9323274905702,4.74816951408919,0.588785046728972,7.32194364322166,0.342424242424242,1.81939205680053,3.90503660971822,1.68626580874196,6.98912802307522,0.532504992234302,0.698412698412698,0.715447154471545,0.929203539823009,0.606617647058824,0.541991605166052,0.543198529411765,0.567307692307692,0.133126248058576,12.3536299765808,1.87319884726225,3.01218161683278,1.32890365448505,0.0536672629695885,1.66112956810631,0.085812356979405,0.732194364322166,0.332815620146439,0.0136363636363636,0.377191036165964,0.0160984848484848,0.0148423005565862,0.0702702702702702,0.0218579234972677,3.01752828932771,7.36631905924118,1.68626580874196,1.33126248058576,2.10783226092745,0.51031728422454,0.199689372087863,0.0443754160195251,0.0,0.266252496117151,0.0446428571428571,0.744485294117647,10.4967289719626,25.0632218844985,1.66407810073219,0.137867647058824,0.746666666666667,0.607142857142857,0.998446860439317,0.0827205882352941,0.466666666666667,2.08564455291768,0.172794117647059,0.521276595744681,0.775510204081633,0.0,2.61814954515199,0.216911764705882,0.338983050847458,0.338983050847458,0.975,4.70379409806967,0.344339622641509,212,0.344339622641509
Shaedon Sharpe,POR,3.25520833333333,2.12673611111111,1.30349771887899,0.0868055555555555,4.1015625,116.550674206177,0.347977381470204,1.34841235319704,28.9713541666667,13.7152777777778,0.556962025316456,10.2430555555556,0.314102564102564,4.12326388888889,6.25,9.02777777777778,6.77083333333333,2.79947916666667,0.409090909090909,0.441717791411043,0.707482993197279,0.427536231884058,0.547127504638219,0.51856884057971,0.552609776304888,1.12847222222222,25.5415332454323,3.51944384097328,5.56763810352327,2.21835580687255,0.0910714285714285,3.00130491518051,0.141393442622951,1.47569444444444,0.802951388888889,0.0343228200371057,0.651041666666667,0.0264550264550264,0.0302893309222423,0.0743405275779376,0.0355555555555555,4.296875,10.7421875,2.1484375,2.1484375,5.25173611111111,2.58246527777778,0.716145833333333,0.0217013888888888,0.0,0.347222222222222,0.100755667506297,0.693840579710145,7.78655063291139,26.3065677966102,6.38020833333333,0.266304347826087,0.710884353741497,0.483253588516746,3.81944444444444,0.159420289855072,0.380681818181818,3.515625,0.146739130434783,0.469135802469136,0.289473684210526,0.0061728395061728,1.82291666666667,0.0760869565217391,0.357142857142857,0.357142857142857,0.866666666666667,8.42013888888889,0.301546391752577,384,0.3046875
Jalen Williams,OKC,3.19965870307167,1.919795221843,1.68803418803419,0.0639931740614334,5.22610921501707,109.118150684932,0.98458904109589,2.37585616438356,31.7832764505119,17.6621160409556,0.532608695652174,7.25255972696246,0.363905325443787,5.03412969283277,7.42320819112628,11.3907849829352,6.20733788395904,1.7278156996587,0.394557823129252,0.405594405594406,0.782258064516129,0.291095890410959,0.528287264150943,0.536815068493151,0.572419106317411,0.511945392491468,27.5095057034221,3.94230769230769,6.63527397260274,2.16181506849315,0.091237579042457,3.87414383561644,0.164396003633061,1.25853242320819,0.511945392491468,0.0201850294365012,0.68259385665529,0.032032032032032,0.0255941499085923,0.0943396226415094,0.0227272727272727,7.5938566552901,18.6433447098976,4.1382252559727,3.45563139931741,6.37798634812287,3.28498293515358,0.725255972696246,0.0,0.0,0.213310580204778,0.119565217391304,0.539383561643836,8.07125603864734,26.0382352941176,6.18600682593857,0.248287671232877,0.668965517241379,0.489690721649485,7.89249146757679,0.316780821917808,0.454054054054054,3.58361774744027,0.143835616438356,0.470238095238095,0.341772151898734,0.0119047619047619,0.746587030716724,0.0299657534246575,0.371428571428571,0.382352941176471,0.769230769230769,6.50597269624573,0.363934426229508,302,0.364238410596026
Donovan Mitchell,CLE,3.21397756686799,2.2648835202761,1.51285930408472,0.0647109577221742,5.99654874892148,112.083152880035,0.368124729320052,2.05716760502382,36.6911130284728,14.8188093183779,0.512372634643377,13.6540120793788,0.370429252782194,6.42795513373598,3.36496980155306,11.8205349439172,8.15358067299396,6.92407247627265,0.221590909090909,0.228739002932551,0.540772532188841,0.479545454545455,0.532102250190694,0.531439393939394,0.57443915703603,0.474547023295945,30.7809523809524,3.47957639939486,5.73841489822434,2.62018189692508,0.102542372881356,3.03161541792984,0.135922330097087,1.22950819672131,0.647109577221743,0.0315126050420168,0.539257981018119,0.0214224507283633,0.0259556394525719,0.0917647058823529,0.0252808988764044,7.63589301121657,19.1328731665229,3.7748058671268305,3.86108714408973,7.80845556514236,2.71786022433132,0.625539257981018,0.474547023295945,0.0431406384814495,0.733390854184642,0.102992345163535,0.66969696969697,8.39475982532751,26.4044233807267,5.41415012942192,0.190151515151515,0.605577689243028,0.243421052631579,5.73770491803279,0.201515151515152,0.488721804511278,3.6669542709232097,0.128787878787879,0.411764705882353,0.1,0.0117647058823529,1.40207075064711,0.0492424242424242,0.461538461538462,0.461538461538462,0.933333333333333,12.2519413287317,0.357394366197183,564,0.359929078014184
Desmond Bane,MEM,3.58126721763085,2.0979020979021,1.74282678002125,0.0635727908455181,2.90315744861199,115.902792581539,0.596887657215945,1.70539330633127,28.0779826234372,12.6933672388218,0.547579298831386,8.85780885780886,0.392344497607656,3.75079465988557,5.891078618351351,8.01017164653528,6.61157024793388,3.81436745073109,0.423780487804878,0.438485804416404,0.634146341463415,0.411012782694199,0.529848251748252,0.56440511307768,0.596715328467153,0.466200466200466,23.1945467943994,4.44208289054198,7.58900021317416,3.53869111063739,0.147293700088731,3.53869111063739,0.152433425160698,1.31383767747404,0.656918838737021,0.0265183917878528,0.614536978173342,0.0280464216634429,0.0272355878347707,0.121661721068249,0.0291545189504373,7.81945327399873,19.0506463233736,4.40771349862259,3.41173977537614,4.1958041958042,1.61051070141979,0.466200466200466,0.0847637211273574,0.0211909302818393,0.466200466200466,0.074487895716946,0.659783677482793,7.0550918196995,25.7114832535885,5.36130536130536,0.248770894788594,0.675889328063241,0.421052631578947,5.4884509429964,0.254670599803343,0.447876447876448,1.84361093452003,0.0855457227138643,0.471264367816092,0.463414634146342,0.0114942528735632,1.75884721339267,0.0816125860373647,0.313253012048193,0.320987654320988,0.923076923076923,7.09896164441619,0.411940298507463,335,0.411940298507463
Stephon Castle,SAS,3.96061758782726,2.39427164913851,1.82811280793668,0.179010964421571,5.86260908480644,119.013771657041,0.488671701466015,1.64371390493114,26.6278809577087,14.6565227120161,0.500763358778626,7.45133139404789,0.288753799392097,5.57171626762139,6.7576639069143,7.92123517565451,5.03468337435668,1.34258223316178,0.460365853658537,0.49185667752443,0.789473684210526,0.337044534412955,0.555143329886246,0.476214574898785,0.521929824561404,0.939807563213247,25.9763313609467,3.31066770705607,4.62016881386051,1.73256330519769,0.0744274809160305,2.75433140826299,0.116981132075472,1.99149697918998,1.05168941597673,0.0463968410661401,0.872678451555158,0.0355839416058394,0.0407776197249881,0.0665137614678899,0.0589680589680589,7.42895502349519,18.2143656298948,4.07249944059074,3.35645558290445,7.69747147012755,3.93824121727456,0.895054822107854,0.0,0.0,0.358021928843142,0.156583629893238,0.704453441295547,5.60732824427481,26.4498498498498,8.12262251062878,0.367408906882591,0.628099173553719,0.526315789473684,4.83329603938241,0.218623481781377,0.356481481481481,1.70060416200492,0.0769230769230769,0.302631578947368,0.304347826086957,0.0,1.11881852763482,0.0506072874493927,0.34,0.34,1.0,6.33251286641307,0.275618374558304,279,0.279569892473118
Tim Hardaway Jr.,DET,1.08254397834912,0.76680198466396,1.08572721103823,0.0,3.40550293188994,116.470054446461,0.158802177858439,0.862068965517241,19.0347316193054,5.02931889941362,0.484304932735426,10.3067207938656,0.367614879649891,2.79657194406856,3.96932792061344,0.9021199819576,10.4871447902571,0.87956698240866,0.814814814814815,0.830188679245283,0.922619047619048,0.672058823529412,0.537612481426449,0.529411764705882,0.570844686648501,0.09021199819576,15.4684095860566,2.06966749604162,3.7431941923775,1.497277676951,0.0648967551622418,2.04174228675136,0.0854700854700854,0.40595399188092,0.18042399639152,0.0072398190045248,0.18042399639152,0.008762322015334,0.0079286422200198,0.058282208588957,0.015267175572519,2.77401894451962,6.58547586829048,1.73658096526838,1.03743797925124,3.2701849345963,0.94722598105548,0.27063599458728,0.3382949932341,0.09021199819576,0.29318899413622,0.0790568654646324,0.779411764705882,9.06726457399103,25.5833698030635,1.64636896707262,0.107352941176471,0.684931506849315,0.86,1.93955796120884,0.126470588235294,0.418604651162791,1.44339197113216,0.0941176470588235,0.34375,0.727272727272727,0.015625,2.50338294993234,0.163235294117647,0.387387387387387,0.390909090909091,0.953488372093023,7.80333784393324,0.361271676300578,346,0.361271676300578
